# block_number expected_H error_H
2705 -0.44372396 0.00021451
2706 -0.44372447 0.00021444
2707 -0.44371674 0.00021449
2708 -0.44371362 0.00021444
2709 -0.44371452 0.00021436
2710 -0.44371281 0.00021429
2711 -0.44370603 0.00021432
2712 -0.44370786 0.00021425
2713 -0.44371207 0.00021421
2714 -0.44371469 0.00021415
2715 -0.44371255 0.00021408
2716 -0.44371380 0.00021400
2717 -0.44371693 0.00021395
2718 -0.44372151 0.00021392
2719 -0.44372960 0.00021399
2720 -0.44372509 0.00021396
2721 -0.44372279 0.00021389
2722 -0.44371984 0.00021383
2723 -0.44371345 0.00021385
2724 -0.44371469 0.00021378
2725 -0.44371373 0.00021370
2726 -0.44371399 0.00021362
2727 -0.44372112 0.00021366
2728 -0.44372076 0.00021359
2729 -0.44372783 0.00021362
2730 -0.44372384 0.00021358
2731 -0.44373091 0.00021362
2732 -0.44372954 0.00021355
2733 -0.44372917 0.00021347
2734 -0.44373195 0.00021341
2735 -0.44372992 0.00021334
2736 -0.44373231 0.00021328
2737 -0.44373354 0.00021320
2738 -0.44373917 0.00021320
2739 -0.44374282 0.00021315
2740 -0.44374562 0.00021309
2741 -0.44373866 0.00021313
2742 -0.44374099 0.00021306
2743 -0.44374030 0.00021299
2744 -0.44374803 0.00021305
2745 -0.44374509 0.00021299
2746 -0.44373727 0.00021306
2747 -0.44373349 0.00021301
2748 -0.44372588 0.00021307
2749 -0.44371840 0.00021313
2750 -0.44371260 0.00021313
2751 -0.44371189 0.00021305
2752 -0.44371358 0.00021298
2753 -0.44371390 0.00021290
2754 -0.44371138 0.00021284
2755 -0.44370426 0.00021288
2756 -0.44370843 0.00021285
2757 -0.44370805 0.00021277
2758 -0.44370805 0.00021269
2759 -0.44371221 0.00021266
2760 -0.44371127 0.00021258
2761 -0.44371711 0.00021259
2762 -0.44371065 0.00021261
2763 -0.44370989 0.00021253
2764 -0.44370888 0.00021246
2765 -0.44371482 0.00021246
2766 -0.44371506 0.00021239
2767 -0.44371417 0.00021231
2768 -0.44371529 0.00021224
2769 -0.44370823 0.00021228
2770 -0.44369913 0.00021240
2771 -0.44370291 0.00021235
2772 -0.44369753 0.00021235
2773 -0.44369650 0.00021227
2774 -0.44369918 0.00021221
2775 -0.44369926 0.00021214
2776 -0.44369137 0.00021221
2777 -0.44369768 0.00021222
2778 -0.44370640 0.00021233
2779 -0.44370912 0.00021227
2780 -0.44371414 0.00021225
2781 -0.44371507 0.00021218
2782 -0.44372042 0.00021217
2783 -0.44371807 0.00021210
2784 -0.44371880 0.00021203
2785 -0.44372101 0.00021196
2786 -0.44371702 0.00021192
2787 -0.44371118 0.00021193
2788 -0.44370967 0.00021186
2789 -0.44371864 0.00021197
2790 -0.44371976 0.00021190
2791 -0.44371715 0.00021184
2792 -0.44372032 0.00021179
2793 -0.44371988 0.00021171
2794 -0.44371876 0.00021164
2795 -0.44371901 0.00021156
2796 -0.44371911 0.00021149
2797 -0.44372362 0.00021146
2798 -0.44372686 0.00021141
2799 -0.44372224 0.00021138
2800 -0.44371364 0.00021148
2801 -0.44370732 0.00021150
2802 -0.44371015 0.00021145
2803 -0.44371016 0.00021137
2804 -0.44371460 0.00021134
2805 -0.44371041 0.00021131
2806 -0.44371355 0.00021126
2807 -0.44371140 0.00021119
2808 -0.44371600 0.00021117
2809 -0.44371749 0.00021110
2810 -0.44371912 0.00021103
2811 -0.44372425 0.00021102
2812 -0.44372193 0.00021095
2813 -0.44372099 0.00021088
2814 -0.44372383 0.00021083
2815 -0.44371672 0.00021087
2816 -0.44371511 0.00021080
2817 -0.44371537 0.00021073
2818 -0.44371518 0.00021065
2819 -0.44371691 0.00021058
2820 -0.44372360 0.00021062
2821 -0.44371481 0.00021073
2822 -0.44371713 0.00021066
2823 -0.44371784 0.00021059
2824 -0.44371998 0.00021053
2825 -0.44371783 0.00021046
2826 -0.44372012 0.00021040
2827 -0.44372772 0.00021046
2828 -0.44372356 0.00021043
2829 -0.44372632 0.00021037
2830 -0.44372037 0.00021038
2831 -0.44371825 0.00021032
2832 -0.44371897 0.00021025
2833 -0.44372277 0.00021021
2834 -0.44372632 0.00021016
2835 -0.44372352 0.00021011
2836 -0.44373203 0.00021021
2837 -0.44373537 0.00021016
2838 -0.44373992 0.00021013
2839 -0.44374269 0.00021008
2840 -0.44374085 0.00021001
2841 -0.44374319 0.00020995
2842 -0.44374028 0.00020990
2843 -0.44374397 0.00020986
2844 -0.44374739 0.00020981
2845 -0.44375183 0.00020978
2846 -0.44374741 0.00020976
2847 -0.44374924 0.00020969
2848 -0.44374924 0.00020962
2849 -0.44374676 0.00020956
2850 -0.44374824 0.00020949
2851 -0.44374701 0.00020942
2852 -0.44374870 0.00020935
2853 -0.44375505 0.00020938
2854 -0.44375262 0.00020932
2855 -0.44374922 0.00020927
2856 -0.44374345 0.00020928
2857 -0.44373620 0.00020933
2858 -0.44373737 0.00020926
2859 -0.44374142 0.00020923
2860 -0.44374141 0.00020915
2861 -0.44374680 0.00020915
2862 -0.44374625 0.00020908
2863 -0.44374714 0.00020901
2864 -0.44374651 0.00020893
2865 -0.44375048 0.00020890
2866 -0.44374743 0.00020885
2867 -0.44374647 0.00020878
2868 -0.44374890 0.00020872
2869 -0.44374944 0.00020865
2870 -0.44375512 0.00020865
2871 -0.44375771 0.00020860
2872 -0.44375694 0.00020852
2873 -0.44376116 0.00020849
2874 -0.44376562 0.00020847
2875 -0.44375534 0.00020865
2876 -0.44375411 0.00020858
2877 -0.44375223 0.00020852
2878 -0.44375215 0.00020844
2879 -0.44375520 0.00020839
2880 -0.44375632 0.00020833
2881 -0.44375651 0.00020825
2882 -0.44376113 0.00020823
2883 -0.44375550 0.00020824
2884 -0.44375250 0.00020819
2885 -0.44375138 0.00020812
2886 -0.44375810 0.00020815
2887 -0.44375841 0.00020808
2888 -0.44376239 0.00020805
2889 -0.44376592 0.00020800
2890 -0.44376655 0.00020793
2891 -0.44376891 0.00020787
2892 -0.44376947 0.00020780
2893 -0.44376881 0.00020773
2894 -0.44376676 0.00020767
2895 -0.44376548 0.00020760
2896 -0.44376419 0.00020754
2897 -0.44376760 0.00020749
2898 -0.44376416 0.00020745
2899 -0.44376726 0.00020740
2900 -0.44376238 0.00020739
2901 -0.44376082 0.00020732
2902 -0.44376347 0.00020727
2903 -0.44376773 0.00020724
2904 -0.44377000 0.00020718
2905 -0.44376118 0.00020730
2906 -0.44375465 0.00020733
2907 -0.44375331 0.00020726
2908 -0.44375782 0.00020724
2909 -0.44375722 0.00020717
2910 -0.44375895 0.00020710
2911 -0.44376185 0.00020705
2912 -0.44376114 0.00020698
2913 -0.44376112 0.00020691
2914 -0.44376235 0.00020685
2915 -0.44376061 0.00020678
2916 -0.44376204 0.00020672
2917 -0.44376679 0.00020670
2918 -0.44376986 0.00020665
2919 -0.44376873 0.00020658
2920 -0.44377077 0.00020652
2921 -0.44376998 0.00020645
2922 -0.44377170 0.00020639
2923 -0.44377202 0.00020632
2924 -0.44377147 0.00020625
2925 -0.44376577 0.00020626
2926 -0.44376034 0.00020626
2927 -0.44375400 0.00020629
2928 -0.44375520 0.00020622
2929 -0.44375583 0.00020615
2930 -0.44375729 0.00020609
2931 -0.44376177 0.00020606
2932 -0.44376318 0.00020600
2933 -0.44376613 0.00020595
2934 -0.44376497 0.00020588
2935 -0.44376598 0.00020581
2936 -0.44376008 0.00020583
2937 -0.44375064 0.00020598
2938 -0.44375396 0.00020593
2939 -0.44374974 0.00020591
2940 -0.44374668 0.00020586
2941 -0.44375390 0.00020591
2942 -0.44375511 0.00020585
2943 -0.44375251 0.00020579
2944 -0.44374743 0.00020579
2945 -0.44374028 0.00020584
2946 -0.44373982 0.00020577
2947 -0.44373867 0.00020571
2948 -0.44373630 0.00020565
2949 -0.44374106 0.00020564
2950 -0.44374419 0.00020559
2951 -0.44374182 0.00020553
2952 -0.44374057 0.00020547
2953 -0.44374022 0.00020540
2954 -0.44374757 0.00020546
2955 -0.44374097 0.00020550
2956 -0.44374323 0.00020544
2957 -0.44373850 0.00020542
2958 -0.44373920 0.00020536
2959 -0.44373866 0.00020529
2960 -0.44373577 0.00020524
2961 -0.44373309 0.00020519
2962 -0.44372567 0.00020525
2963 -0.44372324 0.00020520
2964 -0.44372804 0.00020518
2965 -0.44372365 0.00020516
2966 -0.44372564 0.00020510
2967 -0.44372752 0.00020504
2968 -0.44372993 0.00020499
2969 -0.44373076 0.00020492
2970 -0.44373115 0.00020485
2971 -0.44373300 0.00020479
2972 -0.44373371 0.00020472
2973 -0.44373740 0.00020469
2974 -0.44373724 0.00020462
2975 -0.44374395 0.00020466
2976 -0.44374933 0.00020466
2977 -0.44374644 0.00020461
2978 -0.44374962 0.00020457
2979 -0.44374805 0.00020451
2980 -0.44374832 0.00020444
2981 -0.44375118 0.00020439
2982 -0.44375534 0.00020436
2983 -0.44375761 0.00020431
2984 -0.44376090 0.00020427
2985 -0.44376106 0.00020420
2986 -0.44376034 0.00020413
2987 -0.44376214 0.00020407
2988 -0.44376268 0.00020400
2989 -0.44376264 0.00020393
2990 -0.44376337 0.00020387
2991 -0.44376532 0.00020381
2992 -0.44376863 0.00020377
2993 -0.44376764 0.00020370
2994 -0.44376738 0.00020363
2995 -0.44376100 0.00020367
2996 -0.44376312 0.00020361
2997 -0.44375514 0.00020370
2998 -0.44375173 0.00020366
2999 -0.44374924 0.00020360
3000 -0.44375224 0.00020356
3001 -0.44376125 0.00020369
3002 -0.44376217 0.00020362
3003 -0.44376109 0.00020356
3004 -0.44375813 0.00020351
3005 -0.44376150 0.00020347
3006 -0.44376116 0.00020341
3007 -0.44376526 0.00020338
3008 -0.44376666 0.00020332
3009 -0.44376728 0.00020325
3010 -0.44376652 0.00020318
3011 -0.44376793 0.00020312
3012 -0.44377586 0.00020321
3013 -0.44377157 0.00020319
3014 -0.44377294 0.00020312
3015 -0.44377573 0.00020308
3016 -0.44377142 0.00020305
3017 -0.44377397 0.00020300
3018 -0.44377614 0.00020295
3019 -0.44378028 0.00020292
3020 -0.44377909 0.00020286
3021 -0.44377728 0.00020280
3022 -0.44377684 0.00020273
3023 -0.44378076 0.00020270
3024 -0.44378024 0.00020264
3025 -0.44378227 0.00020258
3026 -0.44378088 0.00020252
3027 -0.44377840 0.00020247
3028 -0.44377544 0.00020242
3029 -0.44377579 0.00020236
3030 -0.44377375 0.00020230
3031 -0.44377647 0.00020225
3032 -0.44377573 0.00020219
3033 -0.44377595 0.00020212
3034 -0.44377493 0.00020205
3035 -0.44377376 0.00020199
3036 -0.44377318 0.00020193
3037 -0.44377332 0.00020186
3038 -0.44377564 0.00020181
3039 -0.44377106 0.00020179
3040 -0.44376608 0.00020179
3041 -0.44377136 0.00020179
3042 -0.44377158 0.00020172
3043 -0.44377096 0.00020166
3044 -0.44377396 0.00020161
3045 -0.44376917 0.00020161
3046 -0.44376632 0.00020156
3047 -0.44376505 0.00020150
3048 -0.44377065 0.00020151
3049 -0.44376434 0.00020154
3050 -0.44376640 0.00020149
3051 -0.44376973 0.00020145
3052 -0.44376949 0.00020138
3053 -0.44377068 0.00020132
3054 -0.44377264 0.00020126
3055 -0.44377324 0.00020120
3056 -0.44377328 0.00020113
3057 -0.44377356 0.00020107
3058 -0.44377301 0.00020100
3059 -0.44377834 0.00020101
3060 -0.44377999 0.00020095
3061 -0.44377095 0.00020109
3062 -0.44377167 0.00020102
3063 -0.44376166 0.00020120
3064 -0.44375981 0.00020115
3065 -0.44376221 0.00020110
3066 -0.44375985 0.00020104
3067 -0.44375113 0.00020117
3068 -0.44375509 0.00020114
3069 -0.44375248 0.00020109
3070 -0.44375332 0.00020103
3071 -0.44375318 0.00020096
3072 -0.44375846 0.00020097
3073 -0.44375519 0.00020093
3074 -0.44375473 0.00020086
3075 -0.44375947 0.00020085
3076 -0.44375867 0.00020079
3077 -0.44376028 0.00020073
3078 -0.44376121 0.00020067
3079 -0.44376744 0.00020070
3080 -0.44375996 0.00020077
3081 -0.44375971 0.00020071
3082 -0.44376345 0.00020068
3083 -0.44376117 0.00020063
3084 -0.44376504 0.00020060
3085 -0.44376886 0.00020057
3086 -0.44377287 0.00020055
3087 -0.44376916 0.00020052
3088 -0.44377149 0.00020046
3089 -0.44376729 0.00020044
3090 -0.44377539 0.00020054
3091 -0.44377207 0.00020050
3092 -0.44377176 0.00020044
3093 -0.44376610 0.00020045
3094 -0.44377027 0.00020043
3095 -0.44376945 0.00020037
3096 -0.44376943 0.00020031
3097 -0.44376777 0.00020025
3098 -0.44376853 0.00020018
3099 -0.44377034 0.00020013
3100 -0.44377296 0.00020008
3101 -0.44377134 0.00020002
3102 -0.44377672 0.00020003
3103 -0.44377188 0.00020002
3104 -0.44377480 0.00019998
3105 -0.44377782 0.00019994
3106 -0.44377425 0.00019991
3107 -0.44377115 0.00019987
3108 -0.44376858 0.00019982
3109 -0.44376909 0.00019976
3110 -0.44376368 0.00019977
3111 -0.44376828 0.00019975
3112 -0.44376922 0.00019969
3113 -0.44376821 0.00019963
3114 -0.44377239 0.00019961
3115 -0.44377023 0.00019956
3116 -0.44377214 0.00019950
3117 -0.44377453 0.00019945
3118 -0.44377525 0.00019939
3119 -0.44377884 0.00019936
3120 -0.44378044 0.00019930
3121 -0.44377817 0.00019925
3122 -0.44378233 0.00019923
3123 -0.44378767 0.00019924
3124 -0.44379381 0.00019927
3125 -0.44379656 0.00019922
3126 -0.44379685 0.00019916
3127 -0.44379685 0.00019910
3128 -0.44379651 0.00019903
3129 -0.44379290 0.00019900
3130 -0.44379575 0.00019896
3131 -0.44379547 0.00019890
3132 -0.44379767 0.00019884
3133 -0.44379294 0.00019884
3134 -0.44379683 0.00019881
3135 -0.44379978 0.00019877
3136 -0.44379514 0.00019876
3137 -0.44379487 0.00019870
3138 -0.44379232 0.00019865
3139 -0.44379246 0.00019859
3140 -0.44379224 0.00019853
3141 -0.44379675 0.00019851
3142 -0.44379837 0.00019846
3143 -0.44379932 0.00019840
3144 -0.44380030 0.00019834
3145 -0.44378603 0.00019879
3146 -0.44378805 0.00019873
3147 -0.44378349 0.00019872
3148 -0.44378280 0.00019866
3149 -0.44378249 0.00019860
3150 -0.44378498 0.00019855
3151 -0.44378172 0.00019851
3152 -0.44378125 0.00019845
3153 -0.44378239 0.00019839
3154 -0.44377890 0.00019836
3155 -0.44377686 0.00019831
3156 -0.44377460 0.00019826
3157 -0.44376208 0.00019859
3158 -0.44376589 0.00019856
3159 -0.44377061 0.00019856
3160 -0.44377422 0.00019853
3161 -0.44377579 0.00019847
3162 -0.44377750 0.00019841
3163 -0.44377739 0.00019835
3164 -0.44377555 0.00019830
3165 -0.44376832 0.00019837
3166 -0.44377186 0.00019833
3167 -0.44376668 0.00019834
3168 -0.44376632 0.00019828
3169 -0.44377134 0.00019828
3170 -0.44377297 0.00019822
3171 -0.44376646 0.00019827
3172 -0.44376980 0.00019823
3173 -0.44377074 0.00019817
3174 -0.44377113 0.00019811
3175 -0.44377530 0.00019809
3176 -0.44377591 0.00019803
3177 -0.44377659 0.00019797
3178 -0.44378153 0.00019797
3179 -0.44378380 0.00019792
3180 -0.44378280 0.00019786
3181 -0.44377951 0.00019783
3182 -0.44378088 0.00019777
3183 -0.44377929 0.00019771
3184 -0.44378258 0.00019768
3185 -0.44378305 0.00019762
3186 -0.44378494 0.00019756
3187 -0.44378244 0.00019752
3188 -0.44378624 0.00019749
3189 -0.44378461 0.00019744
3190 -0.44378444 0.00019737
3191 -0.44378523 0.00019731
3192 -0.44378378 0.00019726
3193 -0.44378524 0.00019720
3194 -0.44378429 0.00019714
3195 -0.44378273 0.00019709
3196 -0.44378318 0.00019703
3197 -0.44378624 0.00019699
3198 -0.44378768 0.00019693
3199 -0.44378201 0.00019695
3200 -0.44378582 0.00019693
3201 -0.44378615 0.00019687
3202 -0.44378627 0.00019680
3203 -0.44378451 0.00019675
3204 -0.44377096 0.00019716
3205 -0.44377156 0.00019709
3206 -0.44377220 0.00019703
3207 -0.44376896 0.00019700
3208 -0.44377421 0.00019701
3209 -0.44376888 0.00019702
3210 -0.44376863 0.00019696
3211 -0.44376654 0.00019691
3212 -0.44377130 0.00019690
3213 -0.44377700 0.00019692
3214 -0.44377771 0.00019686
3215 -0.44377749 0.00019680
3216 -0.44377658 0.00019674
3217 -0.44377434 0.00019670
3218 -0.44377840 0.00019668
3219 -0.44377811 0.00019662
3220 -0.44377690 0.00019656
3221 -0.44377766 0.00019650
3222 -0.44377984 0.00019645
3223 -0.44377530 0.00019644
3224 -0.44377662 0.00019639
3225 -0.44377832 0.00019633
3226 -0.44377941 0.00019627
3227 -0.44377413 0.00019628
3228 -0.44377709 0.00019625
3229 -0.44377844 0.00019619
3230 -0.44377786 0.00019613
3231 -0.44378239 0.00019612
3232 -0.44378145 0.00019606
3233 -0.44378163 0.00019600
3234 -0.44377835 0.00019597
3235 -0.44377457 0.00019595
3236 -0.44377326 0.00019589
3237 -0.44377456 0.00019583
3238 -0.44377533 0.00019577
3239 -0.44376960 0.00019580
3240 -0.44377070 0.00019574
3241 -0.44376897 0.00019569
3242 -0.44376687 0.00019564
3243 -0.44376990 0.00019560
3244 -0.44376970 0.00019554
3245 -0.44376651 0.00019551
3246 -0.44376554 0.00019545
3247 -0.44376213 0.00019542
3248 -0.44376271 0.00019536
3249 -0.44376529 0.00019532
3250 -0.44376689 0.00019526
3251 -0.44376865 0.00019521
3252 -0.44376764 0.00019515
3253 -0.44376198 0.00019517
3254 -0.44376733 0.00019519
3255 -0.44375887 0.00019531
3256 -0.44376364 0.00019531
3257 -0.44376507 0.00019526
3258 -0.44376510 0.00019520
3259 -0.44376508 0.00019514
3260 -0.44376187 0.00019510
3261 -0.44376225 0.00019504
3262 -0.44376823 0.00019507
3263 -0.44377113 0.00019504
3264 -0.44377380 0.00019499
3265 -0.44377209 0.00019494
3266 -0.44376878 0.00019491
3267 -0.44377134 0.00019487
3268 -0.44377331 0.00019482
3269 -0.44377557 0.00019477
3270 -0.44377742 0.00019472
3271 -0.44378064 0.00019469
3272 -0.44377932 0.00019463
3273 -0.44378049 0.00019458
3274 -0.44377719 0.00019455
3275 -0.44377799 0.00019449
3276 -0.44378119 0.00019446
3277 -0.44377101 0.00019466
3278 -0.44377359 0.00019462
3279 -0.44377713 0.00019459
3280 -0.44377884 0.00019454
3281 -0.44378523 0.00019459
3282 -0.44378879 0.00019456
3283 -0.44378722 0.00019451
3284 -0.44379343 0.00019455
3285 -0.44379718 0.00019452
3286 -0.44380367 0.00019457
3287 -0.44380491 0.00019452
3288 -0.44380475 0.00019446
3289 -0.44380163 0.00019443
3290 -0.44380177 0.00019437
3291 -0.44380545 0.00019434
3292 -0.44381146 0.00019438
3293 -0.44381241 0.00019432
3294 -0.44381216 0.00019426
3295 -0.44381266 0.00019420
3296 -0.44381553 0.00019416
3297 -0.44381626 0.00019411
3298 -0.44381354 0.00019407
3299 -0.44381639 0.00019403
3300 -0.44381436 0.00019398
3301 -0.44381510 0.00019392
3302 -0.44381943 0.00019391
3303 -0.44381799 0.00019386
3304 -0.44381998 0.00019381
3305 -0.44382070 0.00019375
3306 -0.44382255 0.00019370
3307 -0.44381942 0.00019367
3308 -0.44381970 0.00019361
3309 -0.44382383 0.00019360
3310 -0.44382226 0.00019355
3311 -0.44382628 0.00019353
3312 -0.44382401 0.00019348
3313 -0.44382628 0.00019344
3314 -0.44382655 0.00019338
3315 -0.44382548 0.00019333
3316 -0.44382953 0.00019331
3317 -0.44383614 0.00019336
3318 -0.44383702 0.00019331
3319 -0.44384281 0.00019334
3320 -0.44383840 0.00019333
3321 -0.44384273 0.00019332
3322 -0.44383710 0.00019334
3323 -0.44383720 0.00019328
3324 -0.44383968 0.00019324
3325 -0.44384363 0.00019322
3326 -0.44384730 0.00019320
3327 -0.44385037 0.00019317
3328 -0.44385175 0.00019311
3329 -0.44385186 0.00019306
3330 -0.44385245 0.00019300
3331 -0.44385056 0.00019295
3332 -0.44384724 0.00019292
3333 -0.44385046 0.00019289
3334 -0.44385435 0.00019287
3335 -0.44386087 0.00019292
3336 -0.44386389 0.00019289
3337 -0.44386113 0.00019285
3338 -0.44386630 0.00019286
3339 -0.44386602 0.00019281
3340 -0.44387055 0.00019280
3341 -0.44387234 0.00019275
3342 -0.44387107 0.00019270
3343 -0.44386954 0.00019265
3344 -0.44387077 0.00019259
3345 -0.44386752 0.00019256
3346 -0.44386810 0.00019251
3347 -0.44386528 0.00019247
3348 -0.44386217 0.00019244
3349 -0.44386656 0.00019243
3350 -0.44386729 0.00019237
3351 -0.44386977 0.00019233
3352 -0.44387395 0.00019232
3353 -0.44387287 0.00019227
3354 -0.44387184 0.00019221
3355 -0.44387802 0.00019225
3356 -0.44387995 0.00019221
3357 -0.44387569 0.00019220
3358 -0.44388063 0.00019220
3359 -0.44387801 0.00019216
3360 -0.44386946 0.00019230
3361 -0.44387008 0.00019224
3362 -0.44387259 0.00019220
3363 -0.44387504 0.00019216
3364 -0.44387671 0.00019211
3365 -0.44387388 0.00019207
3366 -0.44387293 0.00019202
3367 -0.44387389 0.00019196
3368 -0.44387524 0.00019191
3369 -0.44387277 0.00019187
3370 -0.44387494 0.00019182
3371 -0.44387470 0.00019177
3372 -0.44387318 0.00019172
3373 -0.44387578 0.00019168
3374 -0.44386952 0.00019172
3375 -0.44386244 0.00019180
3376 -0.44385919 0.00019177
3377 -0.44385217 0.00019184
3378 -0.44384893 0.00019181
3379 -0.44384936 0.00019175
3380 -0.44384097 0.00019188
3381 -0.44384366 0.00019184
3382 -0.44384081 0.00019181
3383 -0.44383466 0.00019185
3384 -0.44383386 0.00019179
3385 -0.44383623 0.00019175
3386 -0.44383135 0.00019176
3387 -0.44383359 0.00019171
3388 -0.44383607 0.00019167
3389 -0.44383024 0.00019171
3390 -0.44383073 0.00019165
3391 -0.44383281 0.00019160
3392 -0.44383104 0.00019156
3393 -0.44382528 0.00019159
3394 -0.44381739 0.00019169
3395 -0.44382028 0.00019166
3396 -0.44382038 0.00019160
3397 -0.44381980 0.00019155
3398 -0.44382380 0.00019153
3399 -0.44381955 0.00019152
3400 -0.44381701 0.00019148
3401 -0.44381798 0.00019143
3402 -0.44381407 0.00019141
3403 -0.44381045 0.00019139
3404 -0.44380976 0.00019133
3405 -0.44380734 0.00019129
3406 -0.44380341 0.00019128
3407 -0.44380278 0.00019122
3408 -0.44380158 0.00019117
3409 -0.44379896 0.00019113
3410 -0.44379521 0.00019111
3411 -0.44379658 0.00019106
3412 -0.44379847 0.00019102
3413 -0.44379926 0.00019096
3414 -0.44379774 0.00019091
3415 -0.44379425 0.00019089
3416 -0.44379866 0.00019088
3417 -0.44380699 0.00019101
3418 -0.44380152 0.00019103
3419 -0.44380251 0.00019098
3420 -0.44380502 0.00019094
3421 -0.44380753 0.00019090
3422 -0.44380738 0.00019084
3423 -0.44380226 0.00019086
3424 -0.44380000 0.00019081
3425 -0.44380074 0.00019076
3426 -0.44380461 0.00019074
3427 -0.44381133 0.00019081
3428 -0.44381146 0.00019075
3429 -0.44381292 0.00019070
3430 -0.44381455 0.00019065
3431 -0.44381545 0.00019060
3432 -0.44381918 0.00019058
3433 -0.44382062 0.00019053
3434 -0.44382045 0.00019047
3435 -0.44381974 0.00019042
3436 -0.44382156 0.00019037
3437 -0.44382164 0.00019032
3438 -0.44382520 0.00019030
