#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        5311  0.00047104    0.101463   0.0018749
        5312  0.00135936    0.101495  0.00187482
        5313           0    0.101476  0.00187457
        5314           0    0.101457  0.00187431
        5315           0    0.101438  0.00187406
        5316   6.336e-05    0.101421  0.00187378
        5317    0.001456    0.101457  0.00187376
        5318  0.00018624    0.101445  0.00187345
        5319  0.00136896    0.101477  0.00187338
        5320           0    0.101458  0.00187312
        5321  0.00052416    0.101459  0.00187277
        5322           0     0.10144  0.00187252
        5323           0    0.101421  0.00187226
        5324  0.00012544    0.101406  0.00187197
        5325  0.00012544    0.101392  0.00187167
        5326   6.336e-05    0.101375  0.00187139
        5327  0.00041664    0.101372  0.00187104
        5328  0.00086016    0.101385  0.00187074
        5329  0.00164096    0.101428  0.00187087
        5330    0.000304     0.10142  0.00187054
        5331           0    0.101401  0.00187028
        5332  0.00041664    0.101398  0.00186993
        5333           0    0.101379  0.00186968
        5334   6.336e-05    0.101362   0.0018694
        5335           0    0.101343  0.00186915
        5336  0.00024576    0.101333  0.00186883
        5337  0.00012544    0.101319  0.00186853
        5338  0.00193216    0.101373  0.00186894
        5339    0.001968    0.101427  0.00186939
        5340    0.000816    0.101439  0.00186908
        5341  0.00173056    0.101485  0.00186929
        5342  0.00018624    0.101473  0.00186898
        5343    0.001024    0.101492  0.00186873
        5344           0    0.101473  0.00186848
        5345           0    0.101454  0.00186822
        5346           0    0.101435  0.00186797
        5347           0    0.101416  0.00186772
        5348           0    0.101397  0.00186747
        5349           0    0.101378  0.00186721
        5350   6.336e-05    0.101362  0.00186694
        5351  0.00012544    0.101347  0.00186664
        5352  0.00141504    0.101381   0.0018666
        5353  0.00024576    0.101372  0.00186628
        5354  0.00012544    0.101357  0.00186599
        5355           0    0.101338  0.00186573
        5356           0    0.101319  0.00186548
        5357   6.336e-05    0.101303  0.00186521
        5358  0.00012544    0.101289  0.00186491
        5359  0.00012544    0.101274  0.00186462
        5360           0    0.101256  0.00186437
        5361  0.00041664    0.101252  0.00186402
        5362  0.00024576    0.101242   0.0018637
        5363   6.336e-05    0.101226  0.00186342
        5364           0    0.101207  0.00186317
        5365  0.00161984    0.101249  0.00186329
        5366  0.00126144    0.101277  0.00186315
        5367  0.00172224    0.101322  0.00186336
        5368    0.000304    0.101315  0.00186302
        5369  0.00072384    0.101323   0.0018627
        5370           0    0.101304  0.00186244
        5371    0.000304    0.101296  0.00186211
        5372  0.00012544    0.101282  0.00186182
        5373   6.336e-05    0.101266  0.00186155
        5374  0.00047104    0.101264   0.0018612
        5375  0.00024576    0.101255  0.00186088
        5376  0.00088256    0.101269  0.00186059
        5377           0     0.10125  0.00186034
        5378  0.00012544    0.101236  0.00186004
        5379  0.00012544    0.101221  0.00185975
        5380           0    0.101203   0.0018595
        5381    0.000304    0.101195  0.00185917
        5382  0.00062656      0.1012  0.00185883
        5383  0.00024576     0.10119  0.00185851
        5384  0.00012544    0.101176  0.00185822
        5385  0.00012544    0.101162  0.00185793
        5386  0.00187136    0.101212  0.00185827
        5387  0.00018624      0.1012  0.00185797
        5388  0.00065216    0.101206  0.00185763
        5389  0.00018624    0.101194  0.00185732
        5390    0.002096    0.101253  0.00185792
        5391    0.001072    0.101274  0.00185769
        5392      0.0012      0.1013  0.00185752
        5393           0    0.101281  0.00185727
        5394   6.336e-05    0.101264    0.001857
        5395           0    0.101246  0.00185675
        5396  0.00077056    0.101256  0.00185643
        5397-1.15143e-15    0.101237  0.00185619
        5398  0.00283904    0.101323  0.00185785
        5399  0.00077056    0.101333  0.00185753
        5400  0.00036096    0.101328   0.0018572
        5401   6.336e-05    0.101311  0.00185693
        5402   6.336e-05    0.101295  0.00185666
        5403  0.00047104    0.101293  0.00185631
        5404           0    0.101275  0.00185606
        5405           0    0.101256  0.00185582
        5406           0    0.101237  0.00185557
        5407    0.002992    0.101329   0.0018575
        5408  0.00077056    0.101339  0.00185718
        5409    0.001456    0.101374  0.00185717
        5410   6.336e-05    0.101358   0.0018569
        5411           0    0.101339  0.00185665
        5412           0     0.10132   0.0018564
        5413  0.00072384    0.101328  0.00185608
        5414           0    0.101309  0.00185583
        5415           0    0.101291  0.00185558
        5416           0    0.101272  0.00185533
        5417           0    0.101253  0.00185508
        5418  0.00012544    0.101239  0.00185479
        5419  0.00012544    0.101225   0.0018545
        5420  0.00041664    0.101222  0.00185417
        5421  0.00200384    0.101277  0.00185465
        5422           0    0.101259   0.0018544
        5423           0     0.10124  0.00185415
        5424  0.00155904    0.101279  0.00185422
        5425   6.336e-05    0.101262  0.00185395
        5426  0.00126144     0.10129  0.00185381
        5427  0.00113344    0.101313  0.00185362
        5428  0.00012544    0.101299  0.00185333
        5429  0.00012544    0.101285  0.00185304
        5430  0.00293376    0.101375  0.00185485
        5431  0.00047104    0.101373  0.00185451
        5432  0.00052416    0.101374  0.00185417
        5433  0.00012544     0.10136  0.00185388
        5434  0.00012544    0.101346  0.00185359
        5435  0.00024576    0.101336  0.00185328
        5436  0.00036096    0.101331  0.00185294
        5437    0.000816    0.101342  0.00185264
        5438  0.00062656    0.101347   0.0018523
        5439  0.00095936    0.101363  0.00185204
        5440  0.00185856    0.101413  0.00185236
        5441  0.00018624    0.101401  0.00185206
        5442  0.00024576    0.101392  0.00185175
        5443  0.00158976    0.101431  0.00185183
        5444    0.001344    0.101462  0.00185175
        5445  0.00113344    0.101485  0.00185155
        5446  0.00018624    0.101473  0.00185125
        5447           0    0.101455    0.001851
        5448  0.00289984    0.101543  0.00185275
        5449  0.00047104    0.101541  0.00185241
        5450           0    0.101523  0.00185216
        5451  0.00172544    0.101567  0.00185236
        5452  0.00036096    0.101562  0.00185203
        5453  0.00036096    0.101557  0.00185169
        5454  0.00284864    0.101642  0.00185334
        5455  0.00018624    0.101631  0.00185304
        5456  0.00163584    0.101672  0.00185316
        5457    0.000576    0.101674  0.00185283
        5458  0.00156864    0.101713  0.00185289
        5459  0.00086016    0.101726   0.0018526
        5460  0.00162496    0.101767  0.00185271
        5461  0.00024576    0.101757   0.0018524
        5462           0    0.101739  0.00185215
        5463           0     0.10172  0.00185191
        5464           0    0.101701  0.00185166
        5465  0.00085184    0.101714  0.00185136
        5466           0    0.101695  0.00185112
        5467  0.00036096     0.10169  0.00185079
        5468           0    0.101671  0.00185054
        5469           0    0.101653   0.0018503
        5470           0    0.101634  0.00185005
        5471  0.00024576    0.101625  0.00184974
        5472  0.00062656    0.101629  0.00184941
        5473  0.00159744    0.101669   0.0018495
        5474  0.00024576    0.101659  0.00184918
        5475  0.00018624    0.101647  0.00184888
        5476           0    0.101629  0.00184864
        5477    0.000576    0.101631   0.0018483
        5478   6.336e-05    0.101615  0.00184804
        5479  0.00059904    0.101618   0.0018477
        5480  0.00075456    0.101627  0.00184739
        5481  0.00136896    0.101659  0.00184732
        5482  0.00139264    0.101691  0.00184726
        5483      0.0016    0.101731  0.00184735
        5484           0    0.101712  0.00184711
        5485           0    0.101694  0.00184687
        5486  0.00067584      0.1017  0.00184654
        5487   6.336e-05    0.101684  0.00184628
        5488  0.00048896    0.101683  0.00184594
        5489  0.00012544    0.101669  0.00184566
        5490  0.00106176    0.101689  0.00184543
        5491  0.00097984    0.101706  0.00184517
        5492    0.000304    0.101699  0.00184485
        5493    0.000304    0.101691  0.00184453
        5494           0    0.101673  0.00184429
        5495    0.000816    0.101684  0.00184399
        5496  0.00234176    0.101751  0.00184486
        5497           0    0.101732  0.00184461
        5498   6.336e-05    0.101716  0.00184435
        5499           0    0.101698  0.00184411
        5500           0    0.101679  0.00184387
        5501  0.00018624    0.101667  0.00184357
        5502           0    0.101649  0.00184332
        5503  0.00024576    0.101639  0.00184301
        5504           0    0.101621  0.00184277
        5505  0.00012544    0.101607  0.00184249
        5506  0.00150784    0.101643  0.00184251
        5507  0.00090304    0.101658  0.00184223
        5508   6.336e-05    0.101642  0.00184197
        5509  0.00149184    0.101677  0.00184198
        5510  0.00200384    0.101732  0.00184245
        5511  0.00047104     0.10173  0.00184211
        5512    0.000304    0.101723  0.00184179
        5513  0.00210624    0.101781  0.00184237
        5514  0.00425664    0.101917  0.00184705
        5515      0.0012    0.101942  0.00184688
        5516  0.00094464    0.101957  0.00184661
        5517           0    0.101939  0.00184637
        5518  0.00012544    0.101925  0.00184609
        5519    0.001536    0.101962  0.00184613
        5520           0    0.101944  0.00184589
        5521    0.000304    0.101936  0.00184557
        5522    0.000304    0.101929  0.00184525
        5523           0     0.10191  0.00184501
        5524           0    0.101892  0.00184477
        5525  0.00012544    0.101878  0.00184448
        5526           0     0.10186  0.00184424
        5527  0.00052416     0.10186  0.00184391
        5528   6.336e-05    0.101844  0.00184365
        5529   6.336e-05    0.101828  0.00184338
        5530  0.00047104    0.101827  0.00184305
        5531           0    0.101808  0.00184281
        5532           0     0.10179  0.00184257
        5533   6.336e-05    0.101774   0.0018423
        5534  0.00012544     0.10176  0.00184202
        5535    0.001536    0.101797  0.00184207
        5536-1.15143e-15    0.101779  0.00184182
        5537  0.00176384    0.101824  0.00184205
        5538   6.336e-05    0.101808  0.00184179
        5539           0    0.101789  0.00184155
        5540  0.00072384    0.101797  0.00184123
        5541  0.00036096    0.101792  0.00184091
        5542           0    0.101773  0.00184067
        5543  0.00149184    0.101809  0.00184067
