#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       18323          -1   -0.974701 0.000246582
       18324     -0.9856   -0.974701 0.000246569
       18325     -0.9992   -0.974703 0.000246559
       18326     -0.9968   -0.974704 0.000246549
       18327     -0.9976   -0.974705 0.000246538
       18328     -0.9952   -0.974706 0.000246527
       18329          -1   -0.974708 0.000246518
       18330     -0.9752   -0.974708 0.000246504
       18331     -0.9968   -0.974709 0.000246494
       18332     -0.9992    -0.97471 0.000246484
       18333     -0.9992   -0.974712 0.000246474
       18334          -1   -0.974713 0.000246465
       18335     -0.9976   -0.974714 0.000246454
       18336     -0.9992   -0.974716 0.000246445
       18337     -0.9864   -0.974716 0.000246432
       18338     -0.9992   -0.974718 0.000246422
       18339     -0.9992   -0.974719 0.000246412
       18340          -1    -0.97472 0.000246403
       18341     -0.9816   -0.974721  0.00024639
       18342     -0.9488   -0.974719  0.00024638
       18343     -0.9224   -0.974716 0.000246383
       18344     -0.9936   -0.974717 0.000246372
       18345     -0.9928   -0.974718 0.000246361
       18346     -0.9992    -0.97472 0.000246351
       18347     -0.9968   -0.974721  0.00024634
       18348     -0.9976   -0.974722  0.00024633
       18349      -0.992   -0.974723 0.000246318
       18350          -1   -0.974725 0.000246309
       18351          -1   -0.974726 0.000246299
       18352     -0.9992   -0.974727 0.000246289
       18353          -1   -0.974729  0.00024628
       18354     -0.9456   -0.974727 0.000246272
       18355     -0.9192   -0.974724 0.000246277
       18356     -0.9576   -0.974723 0.000246265
       18357       -0.86   -0.974717 0.000246331
       18358     -0.8576    -0.97471   0.0002464
       18359     -0.9472   -0.974709 0.000246391
       18360     -0.9992    -0.97471 0.000246381
       18361     -0.9984   -0.974712 0.000246371
       18362          -1   -0.974713 0.000246362
       18363     -0.9816   -0.974713 0.000246349
       18364          -1   -0.974715 0.000246339
       18365     -0.9904   -0.974716 0.000246327
       18366     -0.9832   -0.974716 0.000246314
       18367     -0.9752   -0.974716 0.000246301
       18368      -0.996   -0.974717  0.00024629
       18369     -0.9872   -0.974718 0.000246278
       18370          -1   -0.974719 0.000246268
       18371     -0.9976   -0.974721 0.000246258
       18372          -1   -0.974722 0.000246248
       18373      -0.996   -0.974723 0.000246238
       18374     -0.9928   -0.974724 0.000246226
       18375     -0.9968   -0.974725 0.000246216
       18376     -0.9936   -0.974726 0.000246204
       18377     -0.9784   -0.974726 0.000246191
       18378     -0.9992   -0.974728 0.000246181
       18379          -1   -0.974729 0.000246172
       18380     -0.9992    -0.97473 0.000246162
       18381     -0.9984   -0.974732 0.000246152
       18382     -0.9856   -0.974732 0.000246139
       18383       -0.92   -0.974729 0.000246144
       18384     -0.9464   -0.974728 0.000246135
       18385     -0.9992   -0.974729 0.000246126
       18386     -0.9896    -0.97473 0.000246113
       18387     -0.9752    -0.97473   0.0002461
       18388          -1   -0.974731 0.000246091
       18389     -0.9968   -0.974733  0.00024608
       18390     -0.9864   -0.974733 0.000246068
       18391     -0.9984   -0.974735 0.000246058
       18392     -0.9968   -0.974736 0.000246047
       18393     -0.9928   -0.974737 0.000246036
       18394     -0.9952   -0.974738 0.000246025
       18395     -0.9384   -0.974736 0.000246019
       18396      -0.984   -0.974736 0.000246006
       18397     -0.9176   -0.974733 0.000246013
       18398     -0.9192    -0.97473 0.000246018
       18399     -0.8992   -0.974726 0.000246039
       18400     -0.9968   -0.974727 0.000246028
       18401      -0.996   -0.974728 0.000246018
       18402          -1    -0.97473 0.000246008
       18403     -0.9992   -0.974731 0.000245998
       18404     -0.9752   -0.974731 0.000245985
       18405     -0.9992   -0.974733 0.000245975
       18406     -0.9992   -0.974734 0.000245965
       18407     -0.9984   -0.974735 0.000245955
       18408     -0.9896   -0.974736 0.000245943
       18409     -0.9768   -0.974736  0.00024593
       18410     -0.9776   -0.974736 0.000245917
       18411          -1   -0.974738 0.000245907
       18412     -0.9992   -0.974739 0.000245897
       18413          -1    -0.97474 0.000245888
       18414     -0.9728    -0.97474 0.000245875
       18415       -0.92   -0.974737 0.000245879
       18416       -0.92   -0.974734 0.000245884
       18417     -0.9192   -0.974731 0.000245889
       18418       -0.92   -0.974728 0.000245894
       18419      -0.892   -0.974724 0.000245921
       18420     -0.9184   -0.974721 0.000245927
       18421     -0.9144   -0.974717 0.000245935
       18422       -0.92   -0.974714  0.00024594
       18423       -0.92   -0.974711 0.000245944
       18424     -0.9168   -0.974708 0.000245951
       18425     -0.9168   -0.974705 0.000245958
       18426       -0.92   -0.974702 0.000245963
       18427     -0.9504   -0.974701 0.000245953
       18428     -0.9976   -0.974702 0.000245943
       18429     -0.9992   -0.974703 0.000245933
       18430     -0.9968   -0.974705 0.000245922
       18431     -0.9936   -0.974706 0.000245911
       18432      -0.996   -0.974707   0.0002459
       18433     -0.9896   -0.974708 0.000245888
       18434     -0.9912   -0.974709 0.000245877
       18435     -0.9304   -0.974706 0.000245875
       18436     -0.9992   -0.974707 0.000245865
       18437     -0.9944   -0.974709 0.000245854
       18438     -0.9984    -0.97471 0.000245844
       18439     -0.9904   -0.974711 0.000245833
       18440     -0.9992   -0.974712 0.000245823
       18441     -0.9944   -0.974713 0.000245812
       18442     -0.9872   -0.974714 0.000245799
       18443     -0.9872   -0.974714 0.000245787
       18444     -0.9968   -0.974716 0.000245777
       18445     -0.9976   -0.974717 0.000245766
       18446     -0.9992   -0.974718 0.000245757
       18447     -0.9984   -0.974719 0.000245747
       18448          -1   -0.974721 0.000245737
       18449      -0.968    -0.97472 0.000245724
       18450     -0.9184   -0.974717  0.00024573
       18451     -0.9112   -0.974714 0.000245741
       18452     -0.9192   -0.974711 0.000245746
       18453          -1   -0.974712 0.000245736
       18454          -1   -0.974714 0.000245727
       18455     -0.9992   -0.974715 0.000245717
       18456     -0.9584   -0.974714 0.000245705
       18457     -0.9872   -0.974715 0.000245693
       18458     -0.9976   -0.974716 0.000245683
       18459          -1   -0.974717 0.000245673
       18460     -0.9992   -0.974719 0.000245663
       18461     -0.9576   -0.974718 0.000245652
       18462     -0.9648   -0.974717 0.000245639
       18463     -0.9928   -0.974718 0.000245628
       18464     -0.9984    -0.97472 0.000245618
       18465     -0.9664   -0.974719 0.000245605
       18466     -0.9872    -0.97472 0.000245593
       18467     -0.9912   -0.974721 0.000245581
       18468     -0.9184   -0.974718 0.000245587
       18469      -0.936   -0.974716 0.000245582
       18470     -0.9888   -0.974716  0.00024557
       18471     -0.9976   -0.974718  0.00024556
       18472          -1   -0.974719  0.00024555
       18473     -0.9864    -0.97472 0.000245538
       18474     -0.9192   -0.974717 0.000245543
       18475       -0.92   -0.974714 0.000245548
       18476       -0.92   -0.974711 0.000245552
       18477     -0.9592    -0.97471  0.00024554
       18478     -0.9832    -0.97471 0.000245528
       18479          -1   -0.974712 0.000245518
       18480     -0.9944   -0.974713 0.000245507
       18481      -0.984   -0.974713 0.000245494
       18482     -0.9536   -0.974712 0.000245484
       18483     -0.9752   -0.974712  0.00024547
       18484     -0.8928   -0.974708 0.000245497
       18485      -0.912   -0.974704 0.000245507
       18486     -0.9168   -0.974701 0.000245514
       18487      -0.904   -0.974697  0.00024553
       18488       -0.92   -0.974694 0.000245535
       18489     -0.9184   -0.974691 0.000245541
       18490       -0.92   -0.974688 0.000245545
       18491     -0.9136   -0.974685 0.000245554
       18492     -0.9152   -0.974682 0.000245562
       18493     -0.9248   -0.974679 0.000245563
       18494     -0.9936    -0.97468 0.000245552
       18495          -1   -0.974682 0.000245543
       18496     -0.9968   -0.974683 0.000245532
       18497     -0.9984   -0.974684 0.000245523
       18498     -0.9816   -0.974684  0.00024551
       18499      -0.948   -0.974683 0.000245501
       18500     -0.9192    -0.97468 0.000245506
       18501     -0.9672    -0.97468 0.000245493
       18502     -0.9984   -0.974681 0.000245483
       18503     -0.9992   -0.974682 0.000245473
       18504     -0.9864   -0.974683 0.000245461
       18505     -0.9384   -0.974681 0.000245455
       18506          -1   -0.974682 0.000245446
       18507     -0.9984   -0.974683 0.000245436
       18508     -0.9976   -0.974685 0.000245426
       18509          -1   -0.974686 0.000245416
       18510     -0.9904   -0.974687 0.000245404
       18511     -0.9704   -0.974687 0.000245391
       18512     -0.9928   -0.974688  0.00024538
       18513          -1   -0.974689  0.00024537
       18514     -0.9984    -0.97469 0.000245361
       18515     -0.9992   -0.974692 0.000245351
       18516          -1   -0.974693 0.000245341
       18517          -1   -0.974694 0.000245332
       18518     -0.9976   -0.974696 0.000245322
       18519     -0.9784   -0.974696 0.000245309
       18520     -0.9432   -0.974694 0.000245301
       18521     -0.9992   -0.974695 0.000245292
       18522          -1   -0.974697 0.000245282
       18523     -0.9992   -0.974698 0.000245273
       18524     -0.9976   -0.974699 0.000245262
       18525     -0.9968   -0.974701 0.000245252
       18526          -1   -0.974702 0.000245243
       18527          -1   -0.974703 0.000245233
       18528       -0.98   -0.974704  0.00024522
       18529     -0.9928   -0.974705 0.000245209
       18530     -0.9248   -0.974702  0.00024521
       18531       -0.92   -0.974699 0.000245215
       18532     -0.9032   -0.974695 0.000245232
       18533      -0.976   -0.974695 0.000245219
       18534          -1   -0.974696 0.000245209
       18535     -0.9992   -0.974698   0.0002452
       18536     -0.9984   -0.974699  0.00024519
       18537          -1     -0.9747  0.00024518
       18538          -1   -0.974702 0.000245171
       18539          -1   -0.974703 0.000245162
       18540     -0.9936   -0.974704  0.00024515
       18541      -0.984   -0.974705 0.000245138
       18542          -1   -0.974706 0.000245128
       18543     -0.9768   -0.974706 0.000245115
       18544      -0.976   -0.974706 0.000245102
       18545          -1   -0.974708 0.000245093
       18546     -0.9936   -0.974709 0.000245081
       18547          -1    -0.97471 0.000245072
       18548          -1   -0.974711 0.000245063
       18549          -1   -0.974713 0.000245053
       18550     -0.9976   -0.974714 0.000245043
       18551     -0.9984   -0.974715 0.000245033
       18552     -0.9992   -0.974717 0.000245024
       18553     -0.9984   -0.974718 0.000245014
       18554     -0.9992   -0.974719 0.000245004
       18555     -0.9888    -0.97472 0.000244992
       18556     -0.9976   -0.974721 0.000244982
       18557      -0.996   -0.974722 0.000244971
       18558     -0.9984   -0.974724 0.000244961
       18559          -1   -0.974725 0.000244952
       18560     -0.9928   -0.974726 0.000244941
       18561          -1   -0.974727 0.000244931
       18562     -0.9888   -0.974728 0.000244919
       18563     -0.9968   -0.974729 0.000244909
       18564     -0.9936    -0.97473 0.000244898
       18565          -1   -0.974732 0.000244889
       18566     -0.9976   -0.974733 0.000244878
       18567     -0.9968   -0.974734 0.000244868
       18568          -1   -0.974735 0.000244859
       18569     -0.9968   -0.974737 0.000244848
       18570     -0.9976   -0.974738 0.000244838
       18571      -0.996   -0.974739 0.000244828
       18572      -0.916   -0.974736 0.000244835
       18573      -0.916   -0.974733 0.000244842
       18574     -0.9648   -0.974732  0.00024483
       18575     -0.9944   -0.974733 0.000244819
       18576          -1   -0.974734 0.000244809
       18577          -1   -0.974736   0.0002448
       18578     -0.9784   -0.974736 0.000244787
       18579          -1   -0.974737 0.000244778
       18580          -1   -0.974739 0.000244768
       18581     -0.9856   -0.974739 0.000244756
       18582          -1   -0.974741 0.000244746
       18583     -0.9992   -0.974742 0.000244737
       18584     -0.9448    -0.97474 0.000244729
       18585     -0.9528   -0.974739 0.000244718
       18586     -0.9976    -0.97474 0.000244708
       18587          -1   -0.974742 0.000244699
       18588     -0.9992   -0.974743 0.000244689
       18589     -0.9824   -0.974744 0.000244677
       18590     -0.9088    -0.97474 0.000244689
       18591       -0.92   -0.974737 0.000244694
       18592     -0.9696   -0.974737 0.000244681
       18593     -0.9976   -0.974738 0.000244671
       18594     -0.9984   -0.974739 0.000244661
       18595     -0.9912    -0.97474 0.000244649
       18596          -1   -0.974741  0.00024464
       18597     -0.9992   -0.974743  0.00024463
       18598     -0.9568   -0.974742 0.000244619
       18599     -0.9904   -0.974743 0.000244607
       18600     -0.9896   -0.974743 0.000244595
       18601          -1   -0.974745 0.000244586
       18602     -0.9968   -0.974746 0.000244576
       18603     -0.9992   -0.974747 0.000244566
       18604          -1   -0.974749 0.000244557
       18605          -1    -0.97475 0.000244547
       18606     -0.9976   -0.974751 0.000244537
       18607          -1   -0.974753 0.000244528
       18608     -0.9416   -0.974751 0.000244521
       18609     -0.9176   -0.974748 0.000244527
       18610     -0.9992   -0.974749 0.000244518
       18611          -1    -0.97475 0.000244508
       18612     -0.9824   -0.974751 0.000244496
       18613          -1   -0.974752 0.000244486
       18614     -0.9768   -0.974752 0.000244473
       18615     -0.9992   -0.974754 0.000244464
       18616          -1   -0.974755 0.000244454
       18617     -0.9792   -0.974755 0.000244441
       18618     -0.9992   -0.974757 0.000244432
       18619      -0.992   -0.974757  0.00024442
       18620     -0.9976   -0.974759  0.00024441
       18621     -0.9384   -0.974757 0.000244405
       18622       -0.92   -0.974754 0.000244409
       18623     -0.9184   -0.974751 0.000244415
       18624     -0.9912   -0.974752 0.000244403
       18625     -0.9848   -0.974752 0.000244391
       18626          -1   -0.974754 0.000244382
       18627          -1   -0.974755 0.000244372
       18628          -1   -0.974756 0.000244363
       18629     -0.9976   -0.974758 0.000244353
       18630          -1   -0.974759 0.000244343
       18631          -1    -0.97476 0.000244334
       18632     -0.9976   -0.974761 0.000244324
       18633       -0.92   -0.974759 0.000244329
       18634       -0.92   -0.974756 0.000244333
       18635       -0.92   -0.974753 0.000244338
       18636     -0.9848   -0.974753 0.000244325
       18637       -0.98   -0.974753 0.000244312
       18638      -0.992   -0.974754 0.000244301
       18639     -0.9976   -0.974756 0.000244291
       18640          -1   -0.974757 0.000244282
       18641     -0.9984   -0.974758 0.000244272
       18642      -0.976   -0.974758 0.000244259
       18643     -0.9432   -0.974757 0.000244251
       18644     -0.9896   -0.974757  0.00024424
       18645     -0.9192   -0.974754 0.000244245
       18646     -0.9848   -0.974755 0.000244232
       18647          -1   -0.974756 0.000244223
       18648          -1   -0.974758 0.000244213
       18649     -0.9984   -0.974759 0.000244204
       18650     -0.9976    -0.97476 0.000244194
       18651      -0.996   -0.974761 0.000244183
       18652     -0.9808   -0.974762  0.00024417
       18653     -0.9976   -0.974763  0.00024416
       18654     -0.9992   -0.974764 0.000244151
       18655     -0.9968   -0.974765  0.00024414
       18656          -1   -0.974767 0.000244131
       18657     -0.9976   -0.974768 0.000244121
       18658     -0.9976   -0.974769 0.000244111
       18659          -1    -0.97477 0.000244102
       18660          -1   -0.974772 0.000244092
       18661     -0.9792   -0.974772 0.000244079
       18662     -0.9136   -0.974769 0.000244088
       18663     -0.8784   -0.974764  0.00024413
       18664       -0.92   -0.974761 0.000244134
       18665      -0.908   -0.974757 0.000244148
       18666       -0.92   -0.974754 0.000244152
       18667     -0.9184   -0.974751 0.000244158
       18668      -0.912   -0.974748 0.000244168
       18669     -0.9184   -0.974745 0.000244173
       18670     -0.9864   -0.974745 0.000244161
       18671     -0.9952   -0.974747  0.00024415
       18672      -0.996   -0.974748  0.00024414
       18673     -0.9992   -0.974749  0.00024413
       18674     -0.9936    -0.97475  0.00024412
       18675          -1   -0.974751  0.00024411
       18676          -1   -0.974753 0.000244101
       18677     -0.9816   -0.974753 0.000244088
       18678       -0.92    -0.97475 0.000244093
       18679     -0.9192   -0.974747 0.000244098
       18680     -0.9808   -0.974747 0.000244085
       18681     -0.9992   -0.974749 0.000244075
       18682          -1    -0.97475 0.000244066
       18683     -0.9704    -0.97475 0.000244053
       18684     -0.9984   -0.974751 0.000244043
       18685      -0.992   -0.974752 0.000244032
       18686      -0.964   -0.974751 0.000244019
       18687          -1   -0.974753  0.00024401
       18688     -0.9984   -0.974754    0.000244
       18689     -0.9976   -0.974755  0.00024399
       18690     -0.9992   -0.974757 0.000243981
       18691     -0.9968   -0.974758 0.000243971
       18692     -0.9888   -0.974759 0.000243959
       18693     -0.9744   -0.974759 0.000243946
       18694       -0.92   -0.974756  0.00024395
       18695     -0.9232   -0.974753 0.000243953
       18696          -1   -0.974754 0.000243943
       18697     -0.9912   -0.974755 0.000243932
       18698          -1   -0.974756 0.000243923
       18699     -0.9968   -0.974758 0.000243912
       18700     -0.9832   -0.974758   0.0002439
       18701     -0.9968   -0.974759  0.00024389
       18702     -0.9968    -0.97476 0.000243879
       18703     -0.9992   -0.974762  0.00024387
       18704     -0.9992   -0.974763  0.00024386
       18705     -0.9968   -0.974764  0.00024385
       18706     -0.9968   -0.974765  0.00024384
       18707     -0.9488   -0.974764 0.000243831
       18708          -1   -0.974765 0.000243822
       18709     -0.9432   -0.974764 0.000243814
       18710      -0.972   -0.974764 0.000243801
       18711     -0.9952   -0.974765 0.000243791
       18712     -0.9984   -0.974766 0.000243781
       18713          -1   -0.974767 0.000243772
       18714     -0.9536   -0.974766 0.000243761
       18715     -0.9192   -0.974763 0.000243766
       18716     -0.9192    -0.97476 0.000243772
       18717     -0.9176   -0.974757 0.000243778
       18718     -0.9192   -0.974754 0.000243783
       18719     -0.9184   -0.974751 0.000243788
       18720       -0.92   -0.974748 0.000243793
       18721     -0.9864   -0.974749 0.000243781
       18722     -0.9936    -0.97475  0.00024377
       18723          -1   -0.974751  0.00024376
       18724     -0.9952   -0.974752  0.00024375
       18725     -0.9856   -0.974753 0.000243737
       18726     -0.9968   -0.974754 0.000243727
       18727          -1   -0.974755 0.000243718
       18728     -0.9176   -0.974752 0.000243724
       18729     -0.9568   -0.974751 0.000243713
       18730     -0.9984   -0.974753 0.000243703
       18731     -0.9992   -0.974754 0.000243694
       18732     -0.9992   -0.974755 0.000243684
       18733     -0.9992   -0.974757 0.000243675
       18734          -1   -0.974758 0.000243665
       18735          -1   -0.974759 0.000243656
       18736          -1   -0.974761 0.000243647
       18737          -1   -0.974762 0.000243637
       18738          -1   -0.974763 0.000243628
       18739          -1   -0.974765 0.000243619
       18740          -1   -0.974766  0.00024361
       18741          -1   -0.974767   0.0002436
       18742     -0.9336   -0.974765 0.000243597
       18743     -0.9128   -0.974762 0.000243607
       18744     -0.9168   -0.974759 0.000243613
       18745     -0.9112   -0.974755 0.000243624
       18746     -0.9896   -0.974756 0.000243612
       18747     -0.9992   -0.974757 0.000243603
       18748          -1   -0.974759 0.000243593
       18749     -0.9984    -0.97476 0.000243584
       18750          -1   -0.974761 0.000243574
       18751     -0.9984   -0.974763 0.000243565
       18752     -0.9992   -0.974764 0.000243555
       18753          -1   -0.974765 0.000243546
       18754          -1   -0.974767 0.000243537
       18755     -0.9984   -0.974768 0.000243527
       18756          -1   -0.974769 0.000243518
       18757          -1   -0.974771 0.000243508
       18758          -1   -0.974772 0.000243499
       18759     -0.9992   -0.974773  0.00024349
       18760     -0.9976   -0.974774  0.00024348
       18761          -1   -0.974776  0.00024347
       18762     -0.9824   -0.974776 0.000243458
       18763     -0.9168   -0.974773 0.000243464
       18764     -0.9168    -0.97477 0.000243471
       18765       -0.92   -0.974767 0.000243476
       18766     -0.9776   -0.974767 0.000243463
       18767     -0.9992   -0.974769 0.000243453
       18768     -0.9992    -0.97477 0.000243444
       18769          -1   -0.974771 0.000243434
       18770     -0.9736   -0.974771 0.000243421
       18771     -0.9976   -0.974772 0.000243412
       18772          -1   -0.974774 0.000243402
       18773     -0.9816   -0.974774  0.00024339
       18774     -0.9896   -0.974775 0.000243378
       18775          -1   -0.974776 0.000243369
       18776          -1   -0.974778 0.000243359
       18777     -0.9992   -0.974779  0.00024335
       18778     -0.9992    -0.97478  0.00024334
       18779          -1   -0.974781 0.000243331
       18780          -1   -0.974783 0.000243322
       18781      -0.956   -0.974782 0.000243311
       18782     -0.9552   -0.974781   0.0002433
       18783     -0.9856   -0.974781 0.000243288
       18784      -0.984   -0.974782 0.000243276
       18785     -0.9984   -0.974783 0.000243266
       18786     -0.9992   -0.974784 0.000243256
       18787          -1   -0.974786 0.000243247
       18788       -0.94   -0.974784 0.000243241
       18789       -0.92   -0.974781 0.000243246
       18790       -0.92   -0.974778  0.00024325
       18791       -0.92   -0.974775 0.000243255
       18792     -0.9808   -0.974775 0.000243242
       18793      -0.992   -0.974776 0.000243231
       18794     -0.9984   -0.974778 0.000243221
       18795     -0.9984   -0.974779 0.000243211
       18796          -1    -0.97478 0.000243202
       18797     -0.9984   -0.974782 0.000243193
       18798     -0.9976   -0.974783 0.000243183
       18799      -0.992   -0.974784 0.000243171
       18800     -0.9936   -0.974785 0.000243161
       18801     -0.9976   -0.974786 0.000243151
       18802          -1   -0.974787 0.000243141
       18803          -1   -0.974789 0.000243132
       18804          -1    -0.97479 0.000243123
       18805     -0.9992   -0.974791 0.000243113
       18806     -0.9992   -0.974792 0.000243104
       18807     -0.9984   -0.974794 0.000243094
       18808     -0.9976   -0.974795 0.000243084
       18809     -0.9848   -0.974795 0.000243072
       18810          -1   -0.974797 0.000243063
       18811     -0.9328   -0.974795  0.00024306
       18812     -0.9488   -0.974793 0.000243051
       18813          -1   -0.974795 0.000243042
       18814     -0.9984   -0.974796 0.000243032
       18815          -1   -0.974797 0.000243023
       18816          -1   -0.974798 0.000243014
       18817          -1     -0.9748 0.000243005
       18818          -1   -0.974801 0.000242995
       18819     -0.9952   -0.974802 0.000242985
       18820     -0.9992   -0.974804 0.000242975
       18821          -1   -0.974805 0.000242966
       18822     -0.9992   -0.974806 0.000242957
       18823     -0.9888   -0.974807 0.000242945
       18824     -0.9968   -0.974808 0.000242935
       18825      -0.932   -0.974806 0.000242933
       18826     -0.8744     -0.9748 0.000242978
       18827     -0.9064   -0.974797 0.000242993
       18828     -0.9192   -0.974794 0.000242998
       18829       -0.92   -0.974791 0.000243002
       18830     -0.9192   -0.974788 0.000243007
       18831     -0.9816   -0.974788 0.000242994
       18832      -0.988   -0.974789 0.000242983
       18833       -0.92   -0.974786 0.000242987
       18834       -0.92   -0.974783 0.000242992
       18835     -0.9192    -0.97478 0.000242997
       18836       -0.92   -0.974777 0.000243001
       18837       -0.92   -0.974774 0.000243006
       18838       -0.92   -0.974772  0.00024301
       18839     -0.9544   -0.974771    0.000243
       18840     -0.9232   -0.974768 0.000243002
       18841     -0.9192   -0.974765 0.000243007
       18842       -0.92   -0.974762 0.000243012
       18843     -0.9376    -0.97476 0.000243007
       18844     -0.9776    -0.97476 0.000242994
       18845          -1   -0.974761 0.000242985
       18846     -0.9472    -0.97476 0.000242976
       18847     -0.9168   -0.974757 0.000242983
       18848     -0.9952   -0.974758 0.000242972
       18849     -0.9992   -0.974759 0.000242963
       18850     -0.9984   -0.974761 0.000242953
       18851     -0.9992   -0.974762 0.000242944
       18852     -0.9984   -0.974763 0.000242934
       18853          -1   -0.974764 0.000242925
       18854     -0.9992   -0.974766 0.000242916
       18855     -0.9992   -0.974767 0.000242906
       18856          -1   -0.974768 0.000242897
       18857     -0.9984    -0.97477 0.000242887
       18858          -1   -0.974771 0.000242878
       18859      -0.928   -0.974768 0.000242878
       18860     -0.9192   -0.974766 0.000242883
       18861     -0.9584   -0.974765 0.000242872
       18862     -0.9992   -0.974766 0.000242862
       18863     -0.9864   -0.974767  0.00024285
       18864          -1   -0.974768 0.000242841
       18865          -1   -0.974769 0.000242832
       18866      -0.988    -0.97477  0.00024282
       18867     -0.9848    -0.97477 0.000242807
       18868      -0.956   -0.974769 0.000242797
       18869       -0.92   -0.974767 0.000242801
       18870     -0.9192   -0.974764 0.000242806
       18871     -0.9176   -0.974761 0.000242812
       18872     -0.9192   -0.974758 0.000242817
       18873     -0.9712   -0.974757 0.000242804
       18874          -1   -0.974759 0.000242795
       18875     -0.9952    -0.97476 0.000242785
       18876          -1   -0.974761 0.000242776
       18877     -0.9872   -0.974762 0.000242764
       18878      -0.992   -0.974763 0.000242752
       18879     -0.9928   -0.974764 0.000242741
       18880     -0.9904   -0.974765  0.00024273
       18881     -0.9992   -0.974766 0.000242721
       18882          -1   -0.974767 0.000242711
       18883     -0.9976   -0.974768 0.000242702
       18884          -1    -0.97477 0.000242692
       18885          -1   -0.974771 0.000242683
       18886     -0.9912   -0.974772 0.000242672
       18887     -0.9992   -0.974773 0.000242663
       18888     -0.9992   -0.974775 0.000242653
       18889          -1   -0.974776 0.000242644
       18890          -1   -0.974777 0.000242635
       18891     -0.9992   -0.974779 0.000242625
       18892     -0.9976    -0.97478 0.000242616
       18893      -0.972    -0.97478 0.000242603
       18894     -0.9984   -0.974781 0.000242593
       18895     -0.9856   -0.974781 0.000242581
       18896     -0.9688   -0.974781 0.000242568
       18897     -0.9464    -0.97478  0.00024256
       18898     -0.9984   -0.974781 0.000242551
       18899     -0.9992   -0.974782 0.000242541
       18900          -1   -0.974783 0.000242532
       18901          -1   -0.974785 0.000242523
       18902     -0.9968   -0.974786 0.000242513
       18903          -1   -0.974787 0.000242504
       18904     -0.9944   -0.974788 0.000242493
       18905     -0.9384   -0.974786 0.000242488
       18906     -0.9992   -0.974788 0.000242478
       18907      -0.992   -0.974789 0.000242467
       18908     -0.9984    -0.97479 0.000242458
       18909     -0.9984   -0.974791 0.000242448
       18910          -1   -0.974792 0.000242439
       18911     -0.9992   -0.974794  0.00024243
       18912     -0.9976   -0.974795  0.00024242
       18913     -0.9992   -0.974796  0.00024241
       18914     -0.9928   -0.974797 0.000242399
       18915     -0.9992   -0.974798  0.00024239
       18916     -0.9824   -0.974799 0.000242378
       18917     -0.9992     -0.9748 0.000242368
       18918     -0.9976   -0.974801 0.000242358
       18919          -1   -0.974803 0.000242349
       18920     -0.9912   -0.974804 0.000242338
       18921     -0.9432   -0.974802 0.000242331
       18922     -0.9192   -0.974799 0.000242336
       18923       -0.92   -0.974796  0.00024234
       18924     -0.9304   -0.974794 0.000242339
       18925     -0.9944   -0.974795 0.000242328
       18926     -0.9968   -0.974796 0.000242318
       18927     -0.9952   -0.974797 0.000242308
       18928     -0.9928   -0.974798 0.000242297
       18929     -0.9976   -0.974799 0.000242287
       18930      -0.996     -0.9748 0.000242277
       18931     -0.9984   -0.974802 0.000242267
       18932     -0.9992   -0.974803 0.000242258
       18933     -0.9352   -0.974801 0.000242254
       18934       -0.92   -0.974798 0.000242259
       18935     -0.9424   -0.974796 0.000242252
       18936     -0.9968   -0.974797 0.000242242
       18937      -0.972   -0.974797 0.000242229
       18938      -0.928   -0.974795 0.000242229
       18939     -0.9656   -0.974794 0.000242217
       18940     -0.9176   -0.974791 0.000242223
       18941      -0.896   -0.974787 0.000242246
       18942     -0.9168   -0.974784 0.000242252
       18943        -0.9    -0.97478 0.000242272
       18944     -0.9688    -0.97478 0.000242259
       18945       -0.98    -0.97478 0.000242246
       18946     -0.9784    -0.97478 0.000242234
       18947     -0.9968   -0.974781 0.000242224
       18948     -0.9656   -0.974781 0.000242211
       18949     -0.9192   -0.974778 0.000242216
       18950     -0.9088   -0.974774 0.000242229
       18951     -0.8768   -0.974769 0.000242271
       18952     -0.9056   -0.974766 0.000242286
       18953     -0.9976   -0.974767 0.000242276
       18954     -0.9912   -0.974768 0.000242265
       18955     -0.9712   -0.974767 0.000242252
       18956     -0.9216   -0.974765 0.000242255
       18957       -0.92   -0.974762  0.00024226
       18958     -0.9176   -0.974759 0.000242266
       18959      -0.912   -0.974755 0.000242276
       18960     -0.9168   -0.974752 0.000242282
       18961     -0.9008   -0.974748 0.000242301
       18962     -0.9312   -0.974746 0.000242299
       18963     -0.9976   -0.974747 0.000242289
       18964     -0.9992   -0.974749  0.00024228
       18965     -0.9992    -0.97475  0.00024227
       18966          -1   -0.974751 0.000242261
       18967     -0.9984   -0.974753 0.000242252
       18968     -0.9992   -0.974754 0.000242242
       18969          -1   -0.974755 0.000242233
       18970     -0.9992   -0.974756 0.000242224
       18971     -0.9984   -0.974758 0.000242214
       18972          -1   -0.974759 0.000242205
       18973     -0.9584   -0.974758 0.000242194
       18974     -0.9096   -0.974755 0.000242206
       18975      -0.988   -0.974755 0.000242194
       18976     -0.9992   -0.974757 0.000242185
       18977     -0.9896   -0.974757 0.000242173
       18978     -0.9632   -0.974757 0.000242161
       18979     -0.9192   -0.974754 0.000242166
