#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
         814      11.992     82.3649     1.05937
         815     27.1568     82.2972     1.06023
         816     97.3152     82.3156     1.05909
         817         100     82.3372     1.05802
         818         100     82.3588     1.05694
         819     98.0544      82.378     1.05583
         820      96.512     82.3952     1.05468
         821     95.2672     82.4109     1.05351
         822         100     82.4323     1.05245
         823     66.3264     82.4127     1.05135
         824      14.664     82.3305     1.05328
         825      4.4464     82.2361     1.05623
         826     14.6704     82.1543     1.05811
         827      4.8064     82.0608     1.06096
         828      1.8144     81.9638     1.06409
         829     26.6128     81.8971      1.0649
         830     12.7168     81.8137     1.06688
         831     42.3456     81.7662     1.06665
         832         100     81.7881     1.06559
         833     99.6864     81.8096     1.06453
         834         100     81.8314     1.06348
         835         100     81.8532     1.06243
         836         100     81.8749     1.06138
         837     99.8432     81.8964     1.06033
         838     99.8432     81.9178     1.05928
         839     99.9216     81.9392     1.05823
         840     99.9216     81.9607     1.05719
         841      98.528     81.9804     1.05612
         842         100     82.0018     1.05508
         843     81.9136     82.0016     1.05383
         844     97.8832     82.0205     1.05275
         845     99.6176     82.0413     1.05171
         846     99.8432     82.0623     1.05067
         847      99.768     82.0832     1.04964
         848     99.8464     82.1042     1.04861
         849     99.8432     82.1251     1.04759
         850     99.0944      82.145     1.04654
         851         100      82.166     1.04552
         852     99.2256      82.186     1.04449
         853     65.3856     82.1664     1.04345
         854     19.7136     82.0932     1.04479
         855     92.1024     82.1049     1.04363
         856         100     82.1258     1.04262
         857      99.536     82.1461      1.0416
         858         100      82.167      1.0406
         859     99.8464     82.1875     1.03959
         860     99.9216     82.2082     1.03858
         861         100     82.2288     1.03758
         862         100     82.2494     1.03658
         863         100       82.27     1.03559
         864     99.9216     82.2904     1.03459
         865     99.7648     82.3106     1.03359
         866      97.808     82.3285     1.03255
         867     53.9712     82.2958     1.03188
         868     98.9936     82.3151     1.03087
         869     99.5328     82.3349     1.02987
         870     99.5392     82.3547     1.02888
         871     99.9216     82.3748      1.0279
         872     99.9216     82.3949     1.02691
         873     99.9216      82.415     1.02593
         874     99.7648     82.4349     1.02495
         875     97.8352     82.4525     1.02393
         876     85.5296      82.456     1.02277
         877     99.5424     82.4755     1.02179
         878     91.3296     82.4856     1.02067
         879     92.2688     82.4967     1.01957
         880      24.384     82.4306     1.02055
         881         100     82.4506     1.01959
         882         100     82.4705     1.01863
         883     96.1824      82.486     1.01759
         884     99.6896     82.5055     1.01663
         885     95.1056     82.5197     1.01558
         886         100     82.5394     1.01462
         887         100     82.5591     1.01367
         888     99.8432     82.5786     1.01272
         889      94.048     82.5915     1.01166
         890         100     82.6111     1.01071
         891     99.1536     82.6296     1.00975
         892     99.4544     82.6485     1.00879
         893     82.5168     82.6483     1.00766
         894       81.08     82.6466     1.00654
         895         100      82.666      1.0056
         896     30.6768     82.6079     1.00615
         897      8.7936     82.5257     1.00839
         898       72.68     82.5147     1.00732
         899     66.5184     82.4969     1.00636
         900     39.3024     82.4489     1.00638
         901         100     82.4684     1.00546
         902     77.2384     82.4626     1.00436
         903     25.2832     82.3993     1.00524
         904     28.8608       82.34     1.00587
         905     98.4496     82.3578     1.00492
         906          99     82.3762     1.00398
         907      98.712     82.3942     1.00303
         908      99.464      82.413      1.0021
         909       73.72     82.4035     1.00105
         910       99.16     82.4219     1.00011
         911     99.2256     82.4403    0.999187
         912     99.5392     82.4591    0.998267
         913     97.0896     82.4751    0.997302
         914     99.8432     82.4941    0.996392
         915     99.2416     82.5124    0.995471
         916       98.44     82.5298    0.994537
         917         100     82.5488    0.993634
         918         100     82.5678    0.992734
         919     99.1696     82.5859    0.991818
